dataset,rec,lead,seg,t0_s,n_gt,n_det_seg,TP,FP,FN,F1,lead_F1,h1_total,h1_max,h1_n_abs,h1_n_rel,h1_entropy,h1_ratio,h1_count,h0_total,h0_max,h0_entropy,h0_ratio,sl_n_prom,sl_total,sl_max,sl_entropy,sl_ratio,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,time_topo_ms,time_sublevel_ms,time_classical_ms,time_total_ms
adfecgdb,r08,1,67,268.0,9,9,9,0,0,100.0,98.77300613496934,7.714059442281723,0.2690986394882202,0,49,4.440119831432572,0.03488418017797764,120,134.19637913443148,2.7402429580688477,5.3909331035541665,0.020419648993090816,21,273.2566473239301,11.978635082127248,4.350856979195849,0.04383657341710417,0.7992766312806487,8.122471439816502,0.7462047640253686,0.4041620305124451,0.0058669803612416156,1.0,1.0,9,0.1667993322782871,3.0,0.997325619061788,0.9986580610275269,52.88730002939701,0.9241999941878021,12.567500001750886,66.3790000253357
adfecgdb,r08,1,68,272.0,8,8,8,0,0,100.0,98.77300613496934,10.687681749463081,0.5646229386329651,3,30,4.287333274374232,0.052829318075575865,115,172.2488266043365,10.675376892089844,5.1397606474257085,0.06197648542832524,16,261.7709726528307,17.03262591955698,4.308424893751594,0.06506690083680952,0.676308753771901,18.82541030245943,0.7081459366143487,0.35351120332306435,0.015655040980191617,1.0,0.2222222222222222,8,0.10338651931862314,3.0,0.9942422062158585,0.9979921579360962,56.53780000284314,1.1531999916769564,14.999200007878244,72.69020000239834
adfecgdb,r08,1,69,276.0,9,9,9,0,0,100.0,98.77300613496934,12.767791718244553,1.6740431785583496,2,4,3.97095110623952,0.13111454318025037,109,157.3722792044282,2.5550389289855957,5.386304184807042,0.016235635284067775,28,301.57056413485566,12.650757277705221,4.364505325844356,0.041949575927602935,0.8129387323330475,7.01879369861115,0.7497774462543397,0.3881773856413171,0.009465595758569348,1.0,1.0,9,0.14493993283170953,3.0,0.9967073731952243,0.9981719255447388,51.49019998498261,0.9777000523172319,12.136700039263815,64.60460007656366
adfecgdb,r08,1,70,280.0,8,8,8,0,0,100.0,98.77300613496934,10.595051661133766,0.9775331020355225,2,8,4.1416270333684535,0.0922631746687326,109,134.791146799922,2.3955910205841064,5.349375900099233,0.017772613984359063,21,263.82240370404077,12.38562763952014,4.370772192160355,0.04694683796988842,0.8713720860284482,8.601711873683312,0.7438310597804102,0.3700820245399596,0.007050727805118415,1.0,1.0,8,0.16800623739038903,3.0,0.996990367770195,0.9989868700504303,58.83729999186471,1.1627000058069825,11.224900023080409,71.2249000207521
adfecgdb,r08,1,71,284.0,9,9,9,0,0,100.0,98.77300613496934,8.926662415266037,0.9253296852111816,2,9,4.0475241383720135,0.10365908804040964,100,126.13113010674715,2.5699217319488525,5.404680567102799,0.020374999651345857,21,253.17179149590075,11.487913416116276,4.330135815003587,0.04537596131163862,0.847574744063219,7.039998591694653,0.7578716147311702,0.4003089581365936,0.007914832963799145,1.0,1.0,9,0.13110404056981498,3.0,0.9962909619013468,0.9981706142425537,54.25019998801872,0.9281999664381146,10.886400006711483,66.06479996116832
adfecgdb,r08,1,72,288.0,9,9,9,0,0,100.0,98.77300613496934,7.782599821686745,0.30462050437927246,0,46,4.4434737938886215,0.039141226756949206,120,137.69014967232943,4.014333248138428,5.315806380875756,0.029154832482146176,19,264.1942621991786,12.962241038499979,4.333576755248024,0.04906329505645195,0.6772540240664956,44.082249801838294,0.7535014329845708,0.3853939760330556,0.00743369445306934,1.0,1.0,9,0.12376100871069663,3.0,0.9965283241536882,0.9986279010772705,55.11680000927299,0.9244999964721501,13.140499999281019,69.18180000502616
adfecgdb,r08,1,73,292.0,8,8,8,0,0,100.0,98.77300613496934,9.591303616762161,0.8060324192047119,1,19,4.237813610728258,0.08403783796354565,109,144.38138660416007,10.1294527053833,5.131292308825697,0.07015760787195106,17,260.5866565728677,14.408029530138858,4.3376731400841075,0.055290741742602977,0.6912937047632066,31.545439631069286,0.7535278160517573,0.3629910343974634,0.005945363453344556,1.0,0.9411764705882353,8,0.14698711064167008,3.0,0.9961875975131989,0.9977923631668091,61.05560000287369,1.3043999788351357,16.45150000695139,78.81149998866022
adfecgdb,r08,1,74,296.0,9,9,9,0,0,100.0,98.77300613496934,10.224559843540192,0.8019540309906006,3,12,4.17964800504032,0.0784340884363048,111,141.78422233462334,2.9695239067077637,5.322245345203666,0.020943965822229522,23,279.0691898212924,11.893206598818832,4.3973773045322275,0.04261741185558622,0.8355006970655866,8.08491739481277,0.7612436832348538,0.3977802556060963,0.007132526430856464,1.0,1.0,9,0.1562977106615565,3.0,0.9960602521896362,0.9985713958740234,59.52980002621189,1.4046999858692288,16.206600004807115,77.14110001688823
adfecgdb,r08,2,0,0.0,9,7,3,4,6,37.5,85.02715283165244,7.402343511581421,0.33975207805633545,0,40,4.449293009769907,0.04589790753762326,130,138.4041708931327,6.762367248535156,5.010254458937726,0.04885956257601946,10,204.72824617414392,14.720963970425384,4.395318586481542,0.07190489952179589,0.7737408402925524,21.286719994298416,0.6817892015827137,0.13862774609565948,0.19939735100148662,0.8333333333333334,0.0,7,0.05740429146805462,4.0,0.9076738272394452,0.965423047542572,60.24159997468814,1.1366999824531376,12.080300017260015,73.4585999744013
adfecgdb,r08,2,1,4.0,8,8,8,0,0,100.0,85.02715283165244,8.299661189317703,0.3528977632522583,0,54,4.364782743528717,0.04251953847301889,110,118.82116942480206,3.7396292686462402,5.354032874363356,0.03147275259744767,23,236.43580851688228,11.522584871511171,4.462288944486055,0.048734516754421205,0.9370811848655075,6.288778571697252,0.7537794284092495,0.04319673344996078,0.010653394280139743,1.0,0.875,8,0.1732395914292173,3.0,0.9873341135680676,0.9974951148033142,60.6260999920778,1.247999956831336,13.696799986064434,75.57089993497357
adfecgdb,r08,2,2,8.0,9,8,7,1,2,82.3529411764706,85.02715283165244,8.087380349636078,0.29415369033813477,0,54,4.4046481728128795,0.03637193721837689,118,116.3956570699811,4.02292013168335,5.389206362286517,0.03456245905519135,31,238.2523471393884,10.375139896022034,4.498592208750859,0.04354685282471557,0.9797894516356197,4.312858886199692,0.7574530507375874,0.18871995511306297,0.2674136240253476,0.8571428571428571,0.75,8,0.07608117950437933,3.0,0.93999058380723,0.9983887672424316,52.56440001539886,0.6824000156484544,9.347799990791827,62.59460002183914
adfecgdb,r08,2,3,12.0,8,8,7,1,1,87.5,85.02715283165244,7.768224075436592,0.5624784231185913,1,23,4.335378613406419,0.07240759505085546,121,113.2756076566875,1.9863264560699463,5.430383256736553,0.017535341431052225,42,230.7616116445993,7.991085859240155,4.544967247180494,0.03462918204760745,1.035530716112483,3.2644891315755693,0.7571763168127733,0.04882465435513816,0.15319825653503216,1.0,0.875,8,0.19075379658461625,3.0,0.9098400301299989,0.9968619346618652,49.709899991285056,0.8663000189699233,7.955999986734241,58.53219999698922
adfecgdb,r08,2,4,16.0,8,8,7,1,1,87.5,85.02715283165244,8.150452315807343,0.3889598846435547,0,42,4.398537004373376,0.047722490675657495,124,120.67156304046512,2.691875457763672,5.428291711949003,0.022307454962367364,31,235.24718720320237,9.345281137792817,4.5383838143770445,0.03972536823456464,1.0336882557588933,4.7429787795332885,0.7566259953501361,0.4393301505273153,0.06806891055299565,1.0,1.0,8,0.1486140357036707,3.0,0.9914295189082623,0.9980431795120239,51.24760000035167,1.040400005877018,10.313000006135553,62.60100001236424
adfecgdb,r08,2,5,20.0,8,8,7,1,1,87.5,85.02715283165244,8.775226503610611,0.28082191944122314,0,61,4.471409518921233,0.03200167190278742,126,119.85533049143851,1.9828122854232788,5.489092102506553,0.01654338006739632,36,235.99275196328438,8.872178272047744,4.57583753845759,0.037595130351410266,1.0857456874615345,2.9146025291056805,0.7436003665626237,0.3314238343402257,0.17615419469201202,1.0,0.625,8,0.07591895239167148,3.0,0.9140054173767567,0.992516815662384,53.74840000877157,1.1276000295765698,9.690099977888167,64.5661000162363
adfecgdb,r08,2,6,24.0,9,9,7,2,2,77.77777777777777,85.02715283165244,8.373531237244606,0.3234037756919861,0,54,4.416301167234751,0.03862214954826713,115,102.03724065423012,2.6184065341949463,5.47564899491854,0.025661283247239305,38,218.32444605920494,8.434652988468452,4.520490145818885,0.03863357100276858,1.0601019895211397,4.004603062396001,0.7480479571514567,0.45442953844892764,0.1891103172090251,0.875,0.6666666666666666,9,0.08416000759246403,3.0,0.9186667336357964,0.9976193308830261,50.73580000316724,0.7001999765634537,7.7059000032022595,59.141899982932955
adfecgdb,r08,2,7,28.0,9,8,5,3,4,58.8235294117647,85.02715283165244,8.563103809952736,0.3394744396209717,0,50,4.392850118774452,0.03964385427937557,119,107.61790221557021,2.5152645111083984,5.435280800954294,0.023372175626226482,30,206.9919690151674,8.936101105894725,4.510432630906217,0.04317124547590485,1.0649580346163774,3.957273309679029,0.7418182014286971,0.2004773864413386,0.16247287171118152,0.8571428571428571,0.8,8,0.05613205446641536,3.0,0.9255931749939919,0.9969879984855652,50.25410000234842,1.2395000085234642,9.361700038425624,60.85530004929751
adfecgdb,r08,2,8,32.0,9,9,9,0,0,100.0,85.02715283165244,7.914775416254997,0.39139795303344727,0,42,4.275212917907487,0.04945155515462421,105,129.6731527298689,2.956339120864868,5.397420987319062,0.022798390095622952,28,239.85791569939602,9.29111789817178,4.443036362187026,0.03873592360327151,0.9033818356857546,4.872202460135437,0.7476437439731892,0.09630519755979906,0.03559672027271149,1.0,0.8235294117647058,9,0.10840907043258156,3.0,0.9665247599283854,0.9985445141792297,45.160300040151924,0.7016999879851937,11.289299989584833,57.15130001772195
adfecgdb,r08,2,9,36.0,9,9,9,0,0,100.0,85.02715283165244,6.667238473892212,0.23885953426361084,0,54,4.314622324613021,0.035825857316924975,104,112.77890479564667,2.353729486465454,5.400482884482506,0.020870299199396806,20,205.72126704706218,10.52059492158319,4.428512039033089,0.05114004532733301,0.978886853968688,5.601886995204957,0.7434025102735446,0.49980889541229345,0.0210750759742859,1.0,0.625,9,0.11595922416465138,3.0,0.9563974075847201,0.9975103139877319,47.85529995569959,1.1374999885447323,11.423800024203956,60.41659996844828
adfecgdb,r08,2,10,40.0,8,9,7,1,1,87.5,85.02715283165244,7.577922895550728,0.19623741507530212,0,70,4.482831585229267,0.02589593715587873,124,107.25162736978382,2.098923444747925,5.42668377929103,0.019570084820356194,42,202.7962741381589,7.110993358169864,4.538294218222946,0.035064714025886526,1.1035176944401823,2.6349361832166025,0.7632218076380375,0.09265095396279972,0.22865429383431984,0.875,0.5882352941176471,9,0.08740301529915022,3.0,0.9229058590200212,0.9974716901779175,41.23859998071566,0.7011000416241586,8.099399972707033,50.039099995046854
adfecgdb,r08,2,11,44.0,10,9,9,1,1,90.0,85.02715283165244,8.080034211277962,0.46011877059936523,0,32,4.379296078177478,0.0569451512912016,118,104.24160931259394,2.185330629348755,5.413282861674037,0.02096409143872181,26,219.37480750695633,10.159784318529248,4.515601976744271,0.04631244778736518,1.037500129514941,5.0940793166944545,0.7458408765800046,0.21368973750777684,0.061205269220444176,1.0,0.5714285714285714,9,0.1630346162859759,3.0,0.9416543742020925,0.9968627691268921,41.027900006156415,0.6604999653063715,7.768400013446808,49.456799984909594
adfecgdb,r08,2,12,48.0,9,9,9,0,0,100.0,85.02715283165244,7.481216251850128,0.28734850883483887,0,46,4.2408947288653005,0.038409330670496025,113,114.60395013913512,2.472857713699341,5.385868032045815,0.021577421290427966,31,196.9616558608382,8.7281474493759,4.425204918294997,0.04431394228094154,0.9386490755619871,4.511119740484461,0.7375958835918448,0.069856263932521,0.03824617604330308,1.0,0.5333333333333333,9,0.136964350099624,3.0,0.929953846666548,0.9964034557342529,37.94199996627867,1.0853999992832541,8.868200005963445,47.89559997152537
adfecgdb,r08,2,13,52.0,10,10,10,0,0,100.0,85.02715283165244,9.96826946735382,0.516258716583252,1,31,4.311020521825239,0.051790204736534506,124,126.4185953810811,2.0118188858032227,5.402183581357811,0.01591394746744893,21,219.62349314449753,11.202100695426092,4.441752824996025,0.05100593080930468,0.9675601501310701,5.927072239903087,0.7410755555638695,0.08340004651341856,0.015673002990878135,1.0,0.8235294117647058,10,0.08034313681025652,3.0,0.972213688492775,0.9963700473308563,43.61819999758154,0.6858999840915203,8.536800043657422,52.840900025330484
adfecgdb,r08,2,14,56.0,9,8,8,0,1,94.11764705882354,85.02715283165244,9.530309438705444,0.44325900077819824,0,41,4.395077598435168,0.04651045211375236,123,137.59001784399152,6.190475940704346,5.215437079359168,0.04499218793418185,12,225.4162759889092,15.601555205643727,4.378986792462803,0.06921219480358763,0.8079846507241543,17.191738632863682,0.7395921473020749,0.029089140174076954,0.03803178711322577,1.0,0.0,8,0.05844212001070045,3.0,0.9764128178358078,0.9946997165679932,40.75719998218119,0.6909999647177756,8.435100025963038,49.883299972862005
adfecgdb,r08,2,15,60.0,8,7,6,1,2,80.0,85.02715283165244,7.778075858950615,0.28438037633895874,0,58,4.385388234001354,0.036561790023129134,109,105.74898497387767,3.85819411277771,5.448149861344765,0.03648445527614977,34,188.7331711398557,7.645114367013033,4.42046451880817,0.040507528808212435,0.9588385476486151,5.262078445861416,0.693926560815097,0.012223477987742558,0.2961015466343478,0.6666666666666666,0.7692307692307693,7,0.024205424718030017,3.0,0.9580513920102801,0.9962389469146729,39.221899991389364,1.1214000405743718,9.62299999082461,49.966300022788346
adfecgdb,r08,2,16,64.0,9,9,9,0,0,100.0,85.02715283165244,9.586805388331413,0.42503058910369873,0,47,4.322825636873521,0.04433495537741704,114,119.39186234772205,1.7286503314971924,5.438486727153563,0.01447879526715633,33,222.2801932272494,8.471885569577147,4.407619402053178,0.03811354240148527,0.905848692734576,4.001803481084358,0.7346269589236769,0.021748915180243796,0.01773934486498631,1.0,0.8888888888888888,9,0.09638138343421075,3.0,0.9909609523084428,0.9982280731201172,47.723299998324364,0.7814000127837062,9.029699955135584,57.534399966243654
adfecgdb,r08,2,17,68.0,8,8,7,1,1,87.5,85.02715283165244,8.379837974905968,0.6115293502807617,1,18,4.160925767950628,0.0729762737790346,109,110.06105871684849,3.136049509048462,5.378539707558018,0.028493724716172997,22,201.60814124471787,10.569494179571038,4.423459984653068,0.05242592940104251,0.9785908040676722,5.319929722475155,0.7414971755265408,0.03416909418616025,0.07204263693494127,1.0,0.875,8,0.07847298131908885,3.0,0.9825637154281139,0.9983096122741699,43.894900009036064,0.9833999793045223,9.708300000056624,54.58659998839721
adfecgdb,r08,2,18,72.0,9,9,8,1,1,88.88888888888889,85.02715283165244,9.727455198764801,0.33395838737487793,0,56,4.453670723995606,0.0343315266481258,127,115.39330020546913,1.3271855115890503,5.500217506610305,0.011501408740592863,47,209.9902538946113,6.585786452325987,4.440838346838834,0.03136234339538059,0.9367611506147671,1.9282041864123087,0.721364123790521,0.031417409570693375,0.18182521248436706,0.875,0.47058823529411764,9,0.08263615919388459,3.0,0.9117942824959755,0.9982984960079193,48.63919998751953,1.007300044875592,9.830199996940792,59.476700029335916
adfecgdb,r08,2,19,76.0,9,9,7,2,2,77.77777777777777,85.02715283165244,9.6726144105196,0.3800849914550781,0,48,4.446111728041581,0.039294959493233965,122,117.29987943172455,2.1582674980163574,5.44313583966583,0.018399571324986555,38,210.4715108440738,7.557982121346933,4.4446347079733775,0.03590976323131053,0.9470772813540218,2.9861271604517023,0.750370834925492,0.03419439673949095,0.07376767885218155,1.0,0.8235294117647058,9,0.1149691473690464,3.0,0.9363488190703921,0.9982196092605591,49.09139999654144,0.8970999624580145,8.350700023584068,58.33919998258352
adfecgdb,r08,2,20,80.0,9,9,9,0,0,100.0,85.02715283165244,7.727477535605431,0.46826350688934326,0,32,4.16053595454393,0.06059720066887199,110,106.1210109591484,2.0486676692962646,5.424739481824494,0.01930501463169142,44,223.89940461802934,7.655450202588735,4.523477897815331,0.03419147190520154,0.9818757038949649,4.504251452272918,0.7683010180141889,0.16739143786449742,0.02001124757618268,1.0,0.8888888888888888,9,0.076249704416409,3.0,0.9718572927845849,0.9972547888755798,40.91159999370575,0.9778999956324697,9.167600015643984,51.0571000049822
adfecgdb,r08,2,21,84.0,8,8,8,0,0,100.0,85.02715283165244,9.182930782437325,0.6154727935791016,1,22,4.277074356484348,0.06702356885409043,112,118.46046677231789,4.171319961547852,5.336850225853017,0.03521275979407655,21,217.12616713654944,10.690523768253652,4.394153766784861,0.0492364596549544,0.8906008978437514,4.922515681908337,0.7401966243561762,0.06013253590566895,0.005375163407440117,1.0,0.75,8,0.08018407054153848,3.0,0.9727340936660767,0.9979633092880249,39.48919998947531,0.7226999732665718,9.257900004740804,49.469799967482686
adfecgdb,r08,2,22,88.0,8,8,8,0,0,100.0,85.02715283165244,8.867553323507309,0.7132523059844971,1,16,4.360700406876286,0.08043394609126635,126,112.7500930763781,2.3641016483306885,5.411269354379733,0.020967624804790183,36,225.89512608417357,8.744444355766833,4.430209110134873,0.03871019489153749,0.9431805020264664,4.576475467334606,0.7474628786733553,0.3105255762737602,0.007008355642828174,1.0,1.0,8,0.11855093245773463,3.0,0.996792022138834,0.9982321858406067,44.386399968061596,1.0771999950520694,10.082799999509007,55.54639996262267
adfecgdb,r08,2,23,92.0,9,9,9,0,0,100.0,85.02715283165244,8.434773251414299,0.43859004974365234,0,30,4.292746428528541,0.051997847087360625,113,119.79281816259027,1.9244924783706665,5.443933861295448,0.016065174088805638,27,220.69792878346638,9.583878088425557,4.389340208479265,0.04342531958162849,0.906017521345799,4.730451082967012,0.7529350069519606,0.2076520846434708,0.033613445378080635,1.0,0.75,9,0.07080388406943103,3.0,0.9550336433781518,0.9992533326148987,52.71570000331849,1.0649000178091228,8.96799995098263,62.74859997211024
adfecgdb,r08,2,24,96.0,8,9,7,2,1,82.3529411764706,85.02715283165244,7.871598273515701,0.41398388147354126,0,33,4.248268740108668,0.052592099734859885,113,113.34018201008439,2.862593412399292,5.433391987793645,0.025256650921423162,26,205.6733366500292,9.218870131811158,4.415936893765983,0.044822874379180276,0.9202556919831704,4.9560188331743396,0.7495972343958355,0.4737788329287871,0.1158741559158612,1.0,0.7777777777777778,9,0.1468278029792154,3.0,0.9690604342354668,0.9979202151298523,37.941700022201985,0.6506000063382089,8.458599972072989,47.05090000061318
adfecgdb,r08,2,25,100.0,9,8,7,1,2,82.3529411764706,85.02715283165244,8.91418543457985,0.3467596769332886,0,47,4.476232221976147,0.03889976032898102,130,111.72049546614289,2.544240951538086,5.412887402324095,0.022773269496545512,28,225.74424428961598,9.468981369338122,4.467257544668472,0.04194561592981286,0.9803157741814456,4.953998356383773,0.7469507128742852,0.22879755506944505,0.043217026393009186,1.0,0.9333333333333333,8,0.13973031687663123,3.0,0.9793467856943607,0.9975269436836243,45.11639999691397,1.0284999734722078,10.307900025509298,56.452799995895475
adfecgdb,r08,2,26,104.0,9,9,8,1,1,88.88888888888889,85.02715283165244,8.320434123277664,0.5276360511779785,1,26,4.367924864597315,0.06341448575402743,123,110.35405296459794,1.3838531970977783,5.472455299149786,0.012540121181971559,38,201.43971875737776,7.4778212113788785,4.459921265931124,0.03712188071700713,0.9981221589683575,3.335278306191202,0.7479122910457325,0.4547224767328745,0.1569249728158229,1.0,0.7058823529411765,9,0.06971520447523005,3.0,0.9117864072322845,0.9965901374816895,40.09490000316873,0.6667000125162303,9.121200011577457,49.88280002726242
adfecgdb,r08,2,27,108.0,8,8,6,2,2,75.0,85.02715283165244,8.514628246426582,0.3476342558860779,0,47,4.523872884873591,0.0408278841806079,127,108.87925760447979,2.2635135650634766,5.43901549720735,0.02078920829241882,34,209.61479681906718,8.463437006411837,4.483069157036722,0.04037614297676307,1.0342627784370306,4.1213149494670995,0.751207425049125,0.41928431398701144,0.23049857483783395,0.8571428571428571,0.8,8,0.15047073440947525,3.0,0.9312722608447075,0.9974151849746704,40.15870002331212,0.8558999979868531,8.093399985227734,49.10800000652671
adfecgdb,r08,2,28,112.0,8,8,8,0,0,100.0,85.02715283165244,8.375901281833649,0.3854939937591553,0,41,4.2786842351116245,0.04602418065685668,109,124.59139753319323,4.023609161376953,5.34742752285597,0.032294437987221106,26,212.39581113242266,9.98790045966797,4.4186616683419775,0.04702494087061234,0.9617132389010881,4.456731233122181,0.7596388878032314,0.4014655477491948,0.007440653318027933,1.0,0.6666666666666666,8,0.11424411905897912,3.0,0.9841293506324291,0.9977389574050903,39.005599974188954,0.7792999967932701,8.078400045633316,47.86330001661554
adfecgdb,r08,2,29,116.0,9,9,9,0,0,100.0,85.02715283165244,8.55465441942215,0.8437418937683105,1,7,4.274011040007703,0.098629570804475,118,125.81913344562054,2.7922325134277344,5.410982263840811,0.022192431603691855,19,234.41137076308075,11.191377863405275,4.444180187683513,0.04774247011556593,0.9374298792075437,6.1547063021401005,0.7469807877498921,0.19218573823981666,0.019298976862312165,1.0,0.8888888888888888,9,0.09447418709022405,3.0,0.9956327875455221,0.9970260262489319,41.093099978752434,0.7323000463657081,10.142200044356287,51.96760006947443
adfecgdb,r08,2,30,120.0,9,9,7,2,2,77.77777777777777,85.02715283165244,9.158043786883354,0.3106842041015625,0,56,4.499674876607705,0.033924734510060686,127,119.34027759730816,2.7486963272094727,5.451237872258396,0.023032427798470693,27,209.80054534437795,9.669565575691266,4.448314293935873,0.046089325267572936,0.9825346709681316,6.218926416597734,0.7505373339250359,0.15164194293590502,0.12491287848693196,1.0,0.75,9,0.07551836400451542,3.0,0.9141324030028449,0.9901070594787598,52.756199962459505,0.8761000353842974,7.694499974604696,61.3267999724485
adfecgdb,r08,2,31,124.0,10,10,9,1,1,90.0,85.02715283165244,8.633112281560898,0.4330238103866577,0,34,4.253085346586908,0.05015848239475408,108,134.42396470159292,4.42112922668457,5.350137462282097,0.03288944226945679,18,223.0933580061776,12.455660101475189,4.34535779484624,0.055831604368652824,0.894474721311735,7.700270661583335,0.7260300188161012,0.22414519332149546,0.06306177676294154,1.0,0.42857142857142855,10,0.18961534865948262,3.0,0.9564491510391235,0.9967989921569824,45.299400051590055,1.0593999759294093,10.50169998779893,56.860500015318394
adfecgdb,r08,2,32,128.0,10,10,8,2,2,80.0,85.02715283165244,7.706777945160866,0.3700602650642395,0,43,4.347741981137455,0.048017507147270884,111,127.77864046394825,3.9120805263519287,5.395164849456556,0.030616075677027267,19,227.57642750521072,12.623925929919023,4.463928241569533,0.05547114904785085,0.9912899524157813,7.126692358118017,0.7639917834640317,0.30135124460910706,0.17125899384523458,0.8888888888888888,0.8235294117647058,10,0.07284539667819823,3.0,0.8961828410625458,0.996972918510437,42.893300007563084,0.7236999808810651,8.040799992159009,51.65779998060316
adfecgdb,r08,2,33,132.0,10,8,5,3,5,55.55555555555556,85.02715283165244,8.088005468249321,0.31720995903015137,0,49,4.358948327679026,0.03921980026786177,121,106.29633586481214,1.5008184909820557,5.483207880289427,0.014119193091385438,42,216.25233944211158,7.447162618387783,4.542731269469405,0.034437373660788875,1.0439428661419192,3.4825134814141654,0.7390353775669996,0.4679135681395152,0.27614595528243613,0.8571428571428571,0.42857142857142855,8,0.14976749544727486,3.0,0.911747582256794,0.9949691891670227,50.031499995384365,0.6935999845154583,8.975300006568432,59.700399986468256
adfecgdb,r08,2,34,136.0,8,8,7,1,1,87.5,85.02715283165244,8.579602375626564,0.32014477252960205,0,46,4.300192439279085,0.037314639829819,116,118.52753375470638,2.9080140590667725,5.456919322064129,0.02453450238055999,28,224.99259217683095,9.276745349157864,4.538589928590655,0.04123133681604435,1.0306812204725726,4.039176728745266,0.759329175884467,0.2646190514328004,0.1218491227900342,1.0,0.6666666666666666,8,0.04406229203479778,3.0,0.9216877706348896,0.9963403940200806,53.27589996159077,1.1827999842353165,9.31640004273504,63.775099988561124
adfecgdb,r08,2,35,140.0,9,8,7,1,2,82.3529411764706,85.02715283165244,7.678135499358177,0.233587384223938,0,59,4.518526728449821,0.030422409743020733,125,116.41146101802588,5.359100341796875,5.3002951256047055,0.04603584814528694,11,209.37012298322918,13.102754897094597,4.51744101537499,0.06258177962738304,1.0015742868351871,13.416222660570508,0.7463106087884247,0.4455199046976957,0.3168188336219564,0.8571428571428571,0.4,8,0.08571819972867534,3.0,0.875718105584383,0.9936226904392242,45.49460002453998,1.0612000478431582,8.281399961560965,54.8372000339441
adfecgdb,r08,2,36,144.0,8,8,7,1,1,87.5,85.02715283165244,7.108126387000084,0.41225528717041016,0,34,4.171016277881659,0.05799774296702404,105,117.03695880807936,4.313938140869141,5.33604759672963,0.036859622676484835,19,226.70715743430037,11.380168386163206,4.383639336941435,0.05019765813728719,0.8653194366289628,6.988962404067603,0.7512963749456589,0.5543528338149163,0.13011350712245126,1.0,0.8,8,0.08942196620284236,3.0,0.9320340305566788,0.9978529512882233,53.16700000548735,1.1052999761886895,11.540600040461868,65.81290002213791
adfecgdb,r08,2,37,148.0,9,9,9,0,0,100.0,85.02715283165244,9.720008358359337,0.5080039501190186,1,35,4.4213414696362765,0.05226373593414414,125,126.27579557150602,2.432849884033203,5.461311282109007,0.01926616160304084,29,219.69213267187078,9.496561739538603,4.36609670263755,0.043226681010568986,0.8833418567577995,4.645336761079538,0.7446447417292635,0.538801948673588,0.014740554623769034,1.0,0.6666666666666666,9,0.10094307387198745,3.0,0.9437006877528297,0.9965327978134155,42.74089995305985,0.749099999666214,8.095199998933822,51.58519995165989
adfecgdb,r08,2,38,152.0,9,9,9,0,0,100.0,85.02715283165244,8.042045295238495,0.43863630294799805,0,35,4.274497912823229,0.05454287893748245,107,164.47885043174028,10.919328689575195,5.038591846372087,0.06638743316185029,8,237.23039167008625,18.655684577600468,4.385438012595971,0.07863952188530991,0.802351460255121,27.605183407250816,0.7509131389327917,0.21904451623947538,0.0453530559794039,1.0,0.0,9,0.0760634549728529,3.0,0.8853257397810618,0.9970859587192535,36.501599999610335,0.6691000307910144,9.016499971039593,46.18720000144094
adfecgdb,r08,2,39,156.0,9,9,9,0,0,100.0,85.02715283165244,9.205989003181458,0.5858508944511414,1,27,4.369710690131399,0.06363801806070114,128,116.691262293607,1.9062073230743408,5.403407902710824,0.016335476072562437,25,213.3570409783576,9.141864080581943,4.368042654198857,0.04284772622764874,0.8733554308695893,5.424054180123788,0.7514938992300721,0.12021511221673084,0.01660539724350921,1.0,0.7058823529411765,9,0.12661314108643343,3.0,0.977607422404819,0.9977841973304749,43.21959998924285,0.6581000052392483,9.755500010214746,53.633200004696846
adfecgdb,r08,2,40,160.0,8,8,8,0,0,100.0,85.02715283165244,8.339583069086075,0.2361229658126831,0,67,4.486372428406292,0.028313521654090464,123,94.82647230103612,2.3739542961120605,5.506339327796965,0.025034721196584012,37,194.6667948553485,7.902892960115592,4.483890544100509,0.040597026144022004,1.0638158942981397,3.2540458299817185,0.7621831347765153,0.42568921420602973,0.03834798835937599,1.0,0.5333333333333333,8,0.06718244747256787,3.0,0.9554358944296837,0.9947134852409363,38.357899989932775,0.6859000422991812,9.878399956505746,48.9221999887377
adfecgdb,r08,2,41,164.0,9,9,9,0,0,100.0,85.02715283165244,6.986389368772507,0.4410438537597656,0,28,4.221482587950283,0.06312901135042133,105,130.85767381638288,4.659023761749268,5.334008122709861,0.03560374891186504,19,264.80765443835236,13.087416550504123,4.50695197371239,0.04942234988736265,0.9365654385456574,7.651824744695627,0.822331520281578,0.36301351156540446,0.01354663340213635,1.0,0.75,9,0.08712416912329549,2.0,0.9790555536746979,0.9972002506256104,49.77470001904294,0.6761999684385955,10.11199998902157,60.562899976503104
