dataset,rec,lead,seg,t0_s,n_gt,TP,FP,FN,F1,lead_F1,sampen,kurtosis,spec_entropy,band_ratio,rr_cv,rr_plaus,bsqi,n_det,psd_fhr,tau_acf,peak_prob_mean,prob_max,p_bad,p_bad_kind,level
adfecgdb,r08,1,5,20.0,8,8,0,0,100.0,98.77300613496934,1.1137928458451256,3.5405482859853867,0.7676337936406157,0.3449594040151239,0.013193754414261807,1.0,1.0,8.0,0.11508273591337775,3.0,0.993979699909687,0.9977869987487793,0.008297366255176547,oof,xanh
adfecgdb,r08,1,6,24.0,9,8,1,1,88.88888888888889,98.77300613496934,1.1889654247152381,1.9408728433489175,0.760896127480528,0.38317533698606776,0.12041497470309116,1.0,0.8888888888888888,9.0,0.08782360032536116,3.0,0.8937534590562185,0.9960832595825195,0.5591811013940389,oof,do
adfecgdb,r08,1,7,28.0,9,8,1,1,88.88888888888889,98.77300613496934,0.8536092583011448,17.61153382021595,0.7210219607828715,0.17973447603183224,0.09664844971903379,1.0,0.36363636363636365,9.0,0.060461101150030304,4.0,0.9099008871449364,0.9959471821784973,0.06623065277757806,oof,vang
adfecgdb,r08,1,8,32.0,9,9,0,0,100.0,98.77300613496934,0.9661246879493336,4.927303379532698,0.7527577035598398,0.13365324638660997,0.0087426260636539,1.0,0.9411764705882353,9.0,0.13768519290112918,3.0,0.9886263873842027,0.9968818128108978,0.0005641625275177473,oof,xanh
adfecgdb,r08,1,9,36.0,9,9,0,0,100.0,98.77300613496934,0.8443533551920559,8.201484463224483,0.755108336408072,0.403559422621062,0.0111403859111635,1.0,1.0,9.0,0.14550090737741736,3.0,0.9916839202245077,0.9972659945487976,0.005524814157097694,oof,xanh
adfecgdb,r08,1,10,40.0,8,8,0,0,100.0,98.77300613496934,0.8864441294204614,6.34070970563266,0.7555422545058234,0.1468492466317179,0.014682304722856384,1.0,0.9411764705882353,9.0,0.18183824374297822,3.0,0.9972893297672272,0.9983338713645935,0.025830825641153674,oof,xanh
adfecgdb,r08,1,11,44.0,10,10,0,0,100.0,98.77300613496934,0.9270209882360122,6.489530855764938,0.7563489254875777,0.210030892690338,0.006487218176008499,1.0,1.0,9.0,0.0909162219998273,3.0,0.992577377292845,0.996103048324585,0.000393389961233022,oof,xanh
adfecgdb,r08,1,12,48.0,9,9,0,0,100.0,98.77300613496934,0.8597768391486303,6.102433824548795,0.7610817532288201,0.1289764485746699,0.019715063033670526,1.0,1.0,9.0,0.14920937258627623,3.0,0.9690748949845632,0.9981324076652527,0.006134570935112919,oof,xanh
adfecgdb,r08,1,13,52.0,10,10,0,0,100.0,98.77300613496934,0.8592944308580382,5.32404169832005,0.7600968213468106,0.30740090806489606,0.01632481258134162,1.0,1.0,10.0,0.20305133992813643,3.0,0.9892635017633438,0.9962502121925354,0.17138369628641012,oof,vang
adfecgdb,r08,1,14,56.0,9,9,0,0,100.0,98.77300613496934,0.6421140413998137,24.559747825319054,0.7025571963303054,0.2640371023353948,0.03587618850942222,1.0,0.36363636363636365,9.0,0.20070570514729744,4.0,0.9862389862537384,0.9980772733688354,0.014885287697695395,oof,xanh
adfecgdb,r08,1,15,60.0,8,8,0,0,100.0,98.77300613496934,0.6673958510321352,39.95872418166512,0.6993375869519866,0.09428698806935462,0.010478122460412256,1.0,0.2222222222222222,8.0,0.13811096399364775,3.0,0.9958477392792702,0.9983193278312683,0.001188045178048147,oof,xanh
adfecgdb,r08,1,16,64.0,9,9,0,0,100.0,98.77300613496934,0.9577443850497279,7.763193077942901,0.7468809390051305,0.0920457359056183,0.010054154136902846,1.0,1.0,9.0,0.12397614219351222,3.0,0.9971836739116244,0.9990583062171936,0.00327738043237746,oof,xanh
adfecgdb,r08,1,17,68.0,8,8,0,0,100.0,98.77300613496934,0.982677520544369,4.383883451246627,0.7333021807149236,0.1460706595528276,0.007110916944918073,1.0,1.0,8.0,0.1770593209578985,3.0,0.9958064071834087,0.9972698092460632,0.005236420102848393,oof,xanh
adfecgdb,r08,1,18,72.0,9,9,0,0,100.0,98.77300613496934,0.9310479970621374,4.4473904685498065,0.7447304343799138,0.14648058427461066,0.008771929824542175,1.0,1.0,9.0,0.1801476834416122,3.0,0.9964612854851617,0.9985942244529724,0.0014488298425444014,oof,xanh
adfecgdb,r08,1,19,76.0,9,9,0,0,100.0,98.77300613496934,0.9255715409486279,6.550343142752336,0.7657213072566961,0.28442323073568815,0.015953766705557593,1.0,0.9411764705882353,9.0,0.09789908665748774,3.0,0.9863923258251615,0.9979275465011597,0.006741831999755999,oof,xanh
adfecgdb,r08,1,20,80.0,9,9,0,0,100.0,98.77300613496934,0.5997686359342965,41.466146203847806,0.7045781811288806,0.3436308042867931,0.012889062708249962,1.0,0.2,9.0,0.10408479636172302,3.0,0.994245837132136,0.9972724318504333,0.0009670587901259307,oof,xanh
adfecgdb,r08,1,21,84.0,8,8,0,0,100.0,98.77300613496934,0.8837081710847179,6.39585924796342,0.7490825421081929,0.25049441494417246,0.0038053882793763214,1.0,1.0,8.0,0.12611327130963226,3.0,0.9962919019162655,0.9983017444610596,0.0013094263221365198,oof,xanh
adfecgdb,r08,1,22,88.0,8,8,0,0,100.0,98.77300613496934,0.8836460197747195,6.298006915499508,0.7565989995688469,0.3839219825801215,0.007418067392245456,1.0,0.875,8.0,0.07671252533338507,3.0,0.997644443064928,0.9985302686691284,0.0005817248257329308,oof,xanh
adfecgdb,r08,1,23,92.0,9,9,0,0,100.0,98.77300613496934,0.7841649908039787,7.541267335859384,0.7476760821693268,0.3785451901578979,0.012217613079492963,1.0,1.0,9.0,0.1393362454396638,3.0,0.9970793955855899,0.9983121156692505,0.0028427405771604846,oof,xanh
adfecgdb,r08,1,24,96.0,8,8,0,0,100.0,98.77300613496934,0.7766471507037135,7.098461166774499,0.757872794937375,0.3931813686567548,0.00768475737584845,1.0,1.0,8.0,0.15551288162894708,3.0,0.9970232583582401,0.9985860586166382,0.0015692133400712239,oof,xanh
adfecgdb,r08,1,25,100.0,9,9,0,0,100.0,98.77300613496934,0.7684512034079967,8.066340255030001,0.7587043343520352,0.389414604464865,0.008658008657989925,1.0,1.0,9.0,0.18533577267449577,3.0,0.9973002539740669,0.9982921481132507,0.009398309296179552,oof,xanh
adfecgdb,r08,1,26,104.0,9,9,0,0,100.0,98.77300613496934,0.8028547577119604,6.0341441788903385,0.7480483146467514,0.4799554858482769,0.009764488984693927,1.0,1.0,9.0,0.15414557090888034,3.0,0.9969008200698428,0.9991636276245117,0.009751943906426015,oof,xanh
adfecgdb,r08,1,27,108.0,8,8,0,0,100.0,98.77300613496934,0.8494100178732222,8.374355246043278,0.7569579189087079,0.40184922497118347,0.008397822097285795,1.0,1.0,8.0,0.08728134697417976,3.0,0.9967812970280647,0.9983538091182709,0.0013545770004327448,oof,xanh
adfecgdb,r08,1,28,112.0,8,8,0,0,100.0,98.77300613496934,0.8795291260557229,7.655337930389566,0.7605658376238301,0.40790063581239433,0.009568949828762335,1.0,1.0,8.0,0.08071973175588851,3.0,0.9968089610338211,0.9976970553398132,0.0018928159621530894,oof,xanh
adfecgdb,r08,1,29,116.0,9,9,0,0,100.0,98.77300613496934,0.8257625158719764,8.071044127343129,0.7578567136283937,0.315738426047081,0.02585150459052512,1.0,0.9411764705882353,9.0,0.13699250324746345,3.0,0.9916836321353912,0.997757613658905,0.006401806615680464,oof,xanh
adfecgdb,r08,1,30,120.0,9,9,0,0,100.0,98.77300613496934,0.7586860194000273,10.990164692260468,0.7464335894750421,0.3270257213118437,0.018991537753720342,1.0,1.0,9.0,0.12886246523650693,3.0,0.9943816098901961,0.9972871840000153,0.0038763312443401868,oof,xanh
adfecgdb,r08,1,31,124.0,10,10,0,0,100.0,98.77300613496934,0.6717862508202265,10.77404008900025,0.7407549640405131,0.2596576913859749,0.009153485840580317,1.0,1.0,10.0,0.19799296961811452,3.0,0.990548112988472,0.9963154196739197,0.007473424441472036,oof,xanh
adfecgdb,r08,1,32,128.0,10,10,0,0,100.0,98.77300613496934,0.7567898851008364,7.6022419498882545,0.7497435496625201,0.32337910887019483,0.013117693532338924,1.0,1.0,10.0,0.15536508663223353,3.0,0.9931927174329758,0.9962666630744934,0.001860014687098047,oof,xanh
adfecgdb,r08,1,33,132.0,10,10,0,0,100.0,98.77300613496934,0.8218726770486527,9.209254709213305,0.7611712918659309,0.39673382683202274,0.03745982662698419,1.0,1.0,10.0,0.1796274762266446,3.0,0.9956489086151123,0.9977149963378906,0.007825229545714147,oof,xanh
adfecgdb,r08,1,34,136.0,8,8,0,0,100.0,98.77300613496934,0.5854678808645978,36.38760244209827,0.7124083143017179,0.42010451432494417,0.02502217071315056,1.0,0.2222222222222222,8.0,0.08809796271251018,3.0,0.9969172924757004,0.998312920331955,0.0008711629256649484,oof,xanh
adfecgdb,r08,1,35,140.0,9,9,0,0,100.0,98.77300613496934,0.8175282201555393,7.267943973434139,0.7550738743281891,0.3698960679648618,0.03135261978657521,1.0,1.0,9.0,0.12290515283961015,3.0,0.9943589965502421,0.9989200830459595,0.003909916252576849,oof,xanh
adfecgdb,r08,1,36,144.0,8,8,0,0,100.0,98.77300613496934,0.7987456645897942,8.215802003828495,0.7473659985501564,0.39148219492872716,0.01594800557264981,1.0,1.0,8.0,0.1661984811652245,3.0,0.995966974645853,0.998386025428772,0.00795626457834349,oof,xanh
adfecgdb,r08,1,37,148.0,9,9,0,0,100.0,98.77300613496934,0.7939845177915145,8.275751065252239,0.759222244164845,0.44626817672203273,0.014438936294180135,1.0,1.0,9.0,0.1844664123482588,3.0,0.9960839218563504,0.9979743361473083,0.8766900613024255,oof,do
adfecgdb,r08,1,38,152.0,9,9,0,0,100.0,98.77300613496934,0.881973638950026,8.223435268836202,0.7581216368110755,0.37256991565506953,0.014806360671196428,1.0,1.0,9.0,0.18612257697261383,3.0,0.9953188167677985,0.9979390501976013,0.15890044536419462,oof,vang
adfecgdb,r08,1,39,156.0,9,9,0,0,100.0,98.77300613496934,0.8089925454611493,6.599069926222931,0.7559937698761713,0.38260535201573814,0.00746573623950494,1.0,1.0,9.0,0.12607870022774414,3.0,0.9958875179290771,0.9982651770114899,0.0019901699368595023,oof,xanh
adfecgdb,r08,1,40,160.0,8,8,0,0,100.0,98.77300613496934,0.8869877524240544,8.76106341930309,0.7609898796457633,0.365069885180796,0.0038848619903704956,1.0,1.0,8.0,0.12548053591301894,3.0,0.9971819296479225,0.9985558092594147,0.0014479935471722264,oof,xanh
adfecgdb,r08,1,41,164.0,9,8,1,1,88.88888888888889,98.77300613496934,0.5399296105005686,135.25870562221886,0.8195328773309861,0.37891053383022016,0.13085493389868078,1.0,0.2,9.0,0.059034395531059984,2.0,0.954719622929891,0.9977664947509766,0.028792922602629726,oof,xanh
adfecgdb,r08,1,42,168.0,9,9,0,0,100.0,98.77300613496934,0.823413635272905,7.237679504841257,0.7477836566574212,0.3984628762183924,0.008401265393056441,1.0,1.0,9.0,0.20932240905711072,3.0,0.9971659912003411,0.9982854723930359,0.01220754444991948,oof,xanh
adfecgdb,r08,1,43,172.0,9,9,0,0,100.0,98.77300613496934,0.8202450991596426,6.486024558121706,0.7496125706797593,0.3527093409670245,0.013157894736813261,1.0,0.8235294117647058,9.0,0.16855382954290996,3.0,0.996051957209905,0.9986869692802429,0.012969274243680993,oof,xanh
adfecgdb,r08,1,44,176.0,8,8,1,0,94.11764705882354,98.77300613496934,0.9031388773022198,6.67175903827909,0.7576610585013125,0.2950822979887035,0.09855637255985027,1.0,0.9411764705882353,9.0,0.12962725300746603,3.0,0.9391261537869772,0.9983276128768921,0.06414149315366682,oof,vang
adfecgdb,r08,1,45,180.0,9,9,0,0,100.0,98.77300613496934,0.6403000193714289,32.12752893506258,0.6974144479586258,0.23298550256230854,0.024337869460594432,1.0,0.2,9.0,0.09763639106926497,3.0,0.9831671648555331,0.9966121315956116,0.0005557697096601806,oof,xanh
adfecgdb,r08,1,46,184.0,9,9,1,0,94.73684210526316,98.77300613496934,0.9229191612840358,5.17232301287663,0.7590458679742191,0.22987896038904385,0.2669970016696473,0.7777777777777778,0.9,10.0,0.1940204949885183,3.0,0.9400834888219833,0.998534083366394,0.5412013898214766,oof,do
adfecgdb,r08,1,47,188.0,8,8,0,0,100.0,98.77300613496934,0.8489894589804465,6.114064969342589,0.7736301577112891,0.2658877839078436,0.09893727765583675,1.0,0.9411764705882353,8.0,0.1320019071643109,3.0,0.9951976574957371,0.9974986016750336,0.04880878394999895,oof,xanh
adfecgdb,r08,1,48,192.0,7,7,0,0,100.0,98.77300613496934,0.932568585933863,7.381874583360656,0.7619565597060142,0.23439726994886176,0.036916219844329815,1.0,1.0,7.0,0.05821995396197427,3.0,0.995453268289566,0.9979015588760376,0.004410780976732947,oof,xanh
adfecgdb,r08,1,49,196.0,9,9,0,0,100.0,98.77300613496934,0.8927780673966014,6.828357484629816,0.7599538268179009,0.14023721262375338,0.020145527112459302,1.0,1.0,9.0,0.15213587671634285,3.0,0.9953908953401778,0.998319685459137,0.005530279136067674,oof,xanh
adfecgdb,r08,1,50,200.0,9,9,0,0,100.0,98.77300613496934,0.9037998059548376,6.573583551186445,0.758561662793416,0.14816851777510479,0.005999436079497945,1.0,1.0,9.0,0.19964056898700291,3.0,0.9947368701299032,0.9972898960113525,0.10146648923237686,oof,vang
adfecgdb,r08,1,51,204.0,9,9,0,0,100.0,98.77300613496934,0.8699148050831013,6.396731045822829,0.7533028706429569,0.2684422447540376,0.01123619148063102,1.0,1.0,9.0,0.1326523240432222,3.0,0.9955702026685079,0.9975196719169617,0.004722240617301917,oof,xanh
adfecgdb,r08,1,52,208.0,9,9,0,0,100.0,98.77300613496934,0.6813184758419025,20.914234769820798,0.7209277885190318,0.28089971463894686,0.02503507112050653,1.0,0.2,9.0,0.12654101441054566,3.0,0.992816193236245,0.9981300234794617,0.0023372192515481367,oof,xanh
adfecgdb,r08,1,53,212.0,9,9,0,0,100.0,98.77300613496934,0.6828539592257534,17.806563384682494,0.7182291767865886,0.2080822381863342,0.009751451775236971,1.0,0.36363636363636365,9.0,0.1233028777449879,3.0,0.99139647020234,0.9975841045379639,0.002699006448302426,oof,xanh
adfecgdb,r08,1,54,216.0,8,8,0,0,100.0,98.77300613496934,0.8408026024989619,7.420690723153546,0.7589705890510927,0.1813522251034831,0.01991392726528109,1.0,1.0,8.0,0.14391745688078889,3.0,0.9944416880607605,0.9970805644989014,0.0027480963761321686,oof,xanh
adfecgdb,r08,1,55,220.0,9,9,0,0,100.0,98.77300613496934,0.49867660117414936,26.248456543761428,0.6846282754832387,0.44151582916535603,0.01676616167185727,1.0,0.36363636363636365,9.0,0.1683646888735261,3.0,0.9945468041631911,0.997895359992981,0.04380261140218153,oof,xanh
adfecgdb,r08,1,56,224.0,9,9,0,0,100.0,98.77300613496934,0.7796308200350487,7.386885324206018,0.7410215763207645,0.35506058421550235,0.013544060379045519,1.0,1.0,9.0,0.18385794587396323,3.0,0.9956217275725471,0.9988731741905212,0.10837941591956228,oof,vang
adfecgdb,r08,1,57,228.0,8,8,0,0,100.0,98.77300613496934,0.70898158247228,20.439557592017476,0.736243184394702,0.29507433243497094,0.008853577383534973,1.0,0.2222222222222222,8.0,0.14479152997620034,3.0,0.9905497767031193,0.99826580286026,0.0014136982610646496,oof,xanh
adfecgdb,r08,1,58,232.0,9,9,0,0,100.0,98.77300613496934,0.787155843043403,8.030622505531635,0.7567224855573959,0.43875990629262196,0.005830119751642269,1.0,0.9411764705882353,9.0,0.15295149893455182,3.0,0.9961952798896365,0.9981110095977783,0.07991417545414752,oof,vang
adfecgdb,r08,1,59,236.0,8,8,0,0,100.0,98.77300613496934,0.8355743390030641,7.340365804706014,0.7436646989257025,0.40719465467433963,0.012361259426865336,1.0,1.0,8.0,0.16433876178021037,3.0,0.9940605573356152,0.9975317716598511,0.012251565356183694,oof,xanh
adfecgdb,r08,1,60,240.0,9,9,0,0,100.0,98.77300613496934,0.766081109168434,7.881900892385511,0.7478266957645346,0.427600462626229,0.008525514428761207,1.0,1.0,9.0,0.10887939440909895,3.0,0.9973924722936418,0.998945415019989,0.006654304885670113,oof,xanh
adfecgdb,r08,1,61,244.0,8,8,0,0,100.0,98.77300613496934,0.8565359711501154,9.23648683257425,0.7444947641707937,0.40183762960425734,0.004324721117515842,1.0,1.0,8.0,0.1673205879982027,3.0,0.9964153580367565,0.9979006052017212,0.002903182514925708,oof,xanh
adfecgdb,r08,1,62,248.0,9,9,0,0,100.0,98.77300613496934,0.8087933761310765,7.94151808763127,0.7540145937201088,0.4312803049030096,0.01166707178033406,1.0,1.0,9.0,0.08189725967943187,3.0,0.9938230348957909,0.9984363913536072,0.038838611120897,oof,xanh
adfecgdb,r08,1,63,252.0,8,8,0,0,100.0,98.77300613496934,0.8067498038322488,8.889617219697687,0.740522562514295,0.4352083290153065,0.010478122460412256,1.0,1.0,8.0,0.15056264167272765,3.0,0.9970534145832062,0.998027116060257,0.020948468630728582,oof,xanh
adfecgdb,r08,1,64,256.0,9,9,0,0,100.0,98.77300613496934,0.8043924263203222,7.629675143035032,0.7551503580048634,0.42105711549747593,0.00557000276012426,1.0,1.0,9.0,0.12126451625840112,3.0,0.9965836405754089,0.9979225993156433,0.0018645279501955459,oof,xanh
adfecgdb,r08,1,65,260.0,8,8,0,0,100.0,98.77300613496934,0.8212087449986898,9.266778390683161,0.7383006550253137,0.36765407507258396,0.008717045347964752,1.0,1.0,8.0,0.1825498818760151,3.0,0.9962770715355873,0.9981847405433655,0.01998877102637707,oof,xanh
adfecgdb,r08,1,66,264.0,8,8,0,0,100.0,98.77300613496934,0.787740122837419,8.725336066977162,0.7496532794692554,0.3808065577243151,0.002944098248531284,1.0,1.0,8.0,0.12293134438558857,3.0,0.9971567690372467,0.9986273050308228,0.0014976044017679915,oof,xanh
adfecgdb,r08,1,67,268.0,9,9,0,0,100.0,98.77300613496934,0.7992766312806487,8.122471439816502,0.7462047640253686,0.4041620305124451,0.0058669803612416156,1.0,1.0,9.0,0.1667993322782871,3.0,0.997325619061788,0.9986580610275269,0.001909953319758606,oof,xanh
adfecgdb,r08,1,68,272.0,8,8,0,0,100.0,98.77300613496934,0.676308753771901,18.82541030245943,0.7081459366143487,0.35351120332306435,0.015655040980191617,1.0,0.2222222222222222,8.0,0.10338651931862314,3.0,0.9942422062158585,0.9979921579360962,0.00215574643288287,oof,xanh
adfecgdb,r08,1,69,276.0,9,9,0,0,100.0,98.77300613496934,0.8129387323330475,7.01879369861115,0.7497774462543397,0.3881773856413171,0.009465595758569348,1.0,1.0,9.0,0.14493993283170953,3.0,0.9967073731952243,0.9981719255447388,0.002658927038417394,oof,xanh
adfecgdb,r08,1,70,280.0,8,8,0,0,100.0,98.77300613496934,0.8713720860284482,8.601711873683312,0.7438310597804102,0.3700820245399596,0.007050727805118415,1.0,1.0,8.0,0.16800623739038903,3.0,0.996990367770195,0.9989868700504303,0.0015411654511849047,oof,xanh
adfecgdb,r08,1,71,284.0,9,9,0,0,100.0,98.77300613496934,0.847574744063219,7.039998591694653,0.7578716147311702,0.4003089581365936,0.007914832963799145,1.0,1.0,9.0,0.13110404056981498,3.0,0.9962909619013468,0.9981706142425537,0.0014196783698702336,oof,xanh
adfecgdb,r08,1,72,288.0,9,9,0,0,100.0,98.77300613496934,0.6772540240664956,44.082249801838294,0.7535014329845708,0.3853939760330556,0.00743369445306934,1.0,1.0,9.0,0.12376100871069663,3.0,0.9965283241536882,0.9986279010772705,0.0006144047330531378,oof,xanh
adfecgdb,r08,1,73,292.0,8,8,0,0,100.0,98.77300613496934,0.6912937047632066,31.545439631069286,0.7535278160517573,0.3629910343974634,0.005945363453344556,1.0,0.9411764705882353,8.0,0.14698711064167008,3.0,0.9961875975131989,0.9977923631668091,0.00341848984110643,oof,xanh
adfecgdb,r08,1,74,296.0,9,9,0,0,100.0,98.77300613496934,0.8355006970655866,8.08491739481277,0.7612436832348538,0.3977802556060963,0.007132526430856464,1.0,1.0,9.0,0.1562977106615565,3.0,0.9960602521896362,0.9985713958740234,0.002581089676701416,oof,xanh
adfecgdb,r08,2,0,0.0,9,3,4,6,37.5,85.02715283165244,0.7737408402925524,21.286719994298416,0.6817892015827137,0.13862774609565948,0.19939735100148662,0.8333333333333334,0.0,7.0,0.05740429146805462,4.0,0.907673818724496,0.965423047542572,0.3012120044575022,oof,vang
adfecgdb,r08,2,1,4.0,8,8,0,0,100.0,85.02715283165244,0.9370811848655075,6.288778571697252,0.7537794284092495,0.04319673344996078,0.010653394280139743,1.0,0.875,8.0,0.1732395914292173,3.0,0.9873341135680676,0.9974951148033142,0.013914603061170172,oof,xanh
adfecgdb,r08,2,2,8.0,9,7,1,2,82.3529411764706,85.02715283165244,0.9797894516356197,4.312858886199692,0.7574530507375874,0.18871995511306297,0.2674136240253476,0.8571428571428571,0.75,8.0,0.07608117950437933,3.0,0.9399905763566494,0.9983887672424316,0.32806998113673597,oof,vang
adfecgdb,r08,2,3,12.0,8,7,1,1,87.5,85.02715283165244,1.035530716112483,3.2644891315755693,0.7571763168127733,0.04882465435513816,0.15319825653503216,1.0,0.875,8.0,0.19075379658461625,3.0,0.9098400301299989,0.9968619346618652,0.7178548691934995,oof,do
adfecgdb,r08,2,4,16.0,8,7,1,1,87.5,85.02715283165244,1.0336882557588933,4.7429787795332885,0.7566259953501361,0.4393301505273153,0.06806891055299565,1.0,1.0,8.0,0.1486140357036707,3.0,0.9914295189082623,0.9980431795120239,0.2800412565528239,oof,vang
adfecgdb,r08,2,5,20.0,8,7,1,1,87.5,85.02715283165244,1.0857456874615345,2.9146025291056805,0.7436003665626237,0.3314238343402257,0.17615419469201202,1.0,0.625,8.0,0.07591895239167148,3.0,0.9140054173767567,0.992516815662384,0.20715430894339226,oof,vang
adfecgdb,r08,2,6,24.0,9,7,2,2,77.77777777777777,85.02715283165244,1.0601019895211397,4.004603062396001,0.7480479571514567,0.45442953844892764,0.1891103172090251,0.875,0.6666666666666666,9.0,0.08416000759246403,3.0,0.9186667402585348,0.9976193308830261,0.809071893540089,oof,do
adfecgdb,r08,2,7,28.0,9,5,3,4,58.8235294117647,85.02715283165244,1.0649580346163774,3.957273309679029,0.7418182014286971,0.2004773864413386,0.16247287171118152,0.8571428571428571,0.8,8.0,0.05613205446641536,3.0,0.9255931824445724,0.9969879984855652,0.3655985366919815,oof,vang
adfecgdb,r08,2,8,32.0,9,9,0,0,100.0,85.02715283165244,0.9033818356857546,4.872202460135437,0.7476437439731892,0.09630519755979906,0.03559672027271149,1.0,0.8235294117647058,9.0,0.10840907043258156,3.0,0.9665247599283854,0.9985445141792297,0.009077878585547176,oof,xanh
adfecgdb,r08,2,9,36.0,9,9,0,0,100.0,85.02715283165244,0.978886853968688,5.601886995204957,0.7434025102735446,0.49980889541229345,0.0210750759742859,1.0,0.625,9.0,0.11595922416465138,3.0,0.9563974142074585,0.9975103139877319,0.4096946557422261,oof,vang
adfecgdb,r08,2,10,40.0,8,7,1,1,87.5,85.02715283165244,1.1035176944401823,2.6349361832166025,0.7632218076380375,0.09265095396279972,0.22865429383431984,0.875,0.5882352941176471,9.0,0.08740301529915022,3.0,0.9229058391518064,0.9974716901779175,0.7987324183767646,oof,do
adfecgdb,r08,2,11,44.0,10,9,1,1,90.0,85.02715283165244,1.037500129514941,5.0940793166944545,0.7458408765800046,0.21368973750777684,0.061205269220444176,1.0,0.5714285714285714,9.0,0.1630346162859759,3.0,0.9416543742020925,0.9968627691268921,0.02266307491104598,oof,xanh
adfecgdb,r08,2,12,48.0,9,9,0,0,100.0,85.02715283165244,0.9386490755619871,4.511119740484461,0.7375958835918448,0.069856263932521,0.03824617604330308,1.0,0.5333333333333333,9.0,0.136964350099624,3.0,0.929953846666548,0.9964034557342529,0.034380000962177554,oof,xanh
adfecgdb,r08,2,13,52.0,10,10,0,0,100.0,85.02715283165244,0.9675601501310701,5.927072239903087,0.7410755555638695,0.08340004651341856,0.015673002990878135,1.0,0.8235294117647058,10.0,0.08034313681025652,3.0,0.972213688492775,0.9963700473308563,0.0013735187657811527,oof,xanh
adfecgdb,r08,2,14,56.0,9,8,0,1,94.11764705882354,85.02715283165244,0.8079846507241543,17.191738632863682,0.7395921473020749,0.029089140174076954,0.03803178711322577,1.0,0.0,8.0,0.05844212001070045,3.0,0.9764128178358078,0.9946997165679932,0.00037382541947885437,oof,xanh
adfecgdb,r08,2,15,60.0,8,6,1,2,80.0,85.02715283165244,0.9588385476486151,5.262078445861416,0.693926560815097,0.012223477987742558,0.2961015466343478,0.6666666666666666,0.7692307692307693,7.0,0.024205424718030017,3.0,0.9580514005252293,0.9962389469146729,0.06900890858294997,oof,vang
adfecgdb,r08,2,16,64.0,9,9,0,0,100.0,85.02715283165244,0.905848692734576,4.001803481084358,0.7346269589236769,0.021748915180243796,0.01773934486498631,1.0,0.8888888888888888,9.0,0.09638138343421075,3.0,0.9909609523084428,0.9982280731201172,0.0056750773199375805,oof,xanh
adfecgdb,r08,2,17,68.0,8,7,1,1,87.5,85.02715283165244,0.9785908040676722,5.319929722475155,0.7414971755265408,0.03416909418616025,0.07204263693494127,1.0,0.875,8.0,0.07847298131908885,3.0,0.9825637154281139,0.9983096122741699,0.01580280259045201,oof,xanh
adfecgdb,r08,2,18,72.0,9,8,1,1,88.88888888888889,85.02715283165244,0.9367611506147671,1.9282041864123087,0.721364123790521,0.031417409570693375,0.18182521248436706,0.875,0.47058823529411764,9.0,0.08263615919388459,3.0,0.9117942824959755,0.9982984960079193,0.9188128233582351,oof,do
adfecgdb,r08,2,19,76.0,9,7,2,2,77.77777777777777,85.02715283165244,0.9470772813540218,2.9861271604517023,0.750370834925492,0.03419439673949095,0.07376767885218155,1.0,0.8235294117647058,9.0,0.1149691473690464,3.0,0.9363488124476539,0.9982196092605591,0.02887129418160039,oof,xanh
adfecgdb,r08,2,20,80.0,9,9,0,0,100.0,85.02715283165244,0.9818757038949649,4.504251452272918,0.7683010180141889,0.16739143786449742,0.02001124757618268,1.0,0.8888888888888888,9.0,0.076249704416409,3.0,0.9718572795391083,0.9972547888755798,0.0038967348900464226,oof,xanh
adfecgdb,r08,2,21,84.0,8,8,0,0,100.0,85.02715283165244,0.8906008978437514,4.922515681908337,0.7401966243561762,0.06013253590566895,0.005375163407440117,1.0,0.75,8.0,0.08018407054153848,3.0,0.9727340936660767,0.9979633092880249,0.0017510570292375515,oof,xanh
adfecgdb,r08,2,22,88.0,8,8,0,0,100.0,85.02715283165244,0.9431805020264664,4.576475467334606,0.7474628786733553,0.3105255762737602,0.007008355642828174,1.0,1.0,8.0,0.11855093245773463,3.0,0.996792022138834,0.9982321858406067,0.0013326545596200586,oof,xanh
adfecgdb,r08,2,23,92.0,9,9,0,0,100.0,85.02715283165244,0.906017521345799,4.730451082967012,0.7529350069519606,0.2076520846434708,0.033613445378080635,1.0,0.75,9.0,0.07080388406943103,3.0,0.9550336334440443,0.9992533326148987,0.005671456842314352,oof,xanh
adfecgdb,r08,2,24,96.0,8,7,2,1,82.3529411764706,85.02715283165244,0.9202556919831704,4.9560188331743396,0.7495972343958355,0.4737788329287871,0.1158741559158612,1.0,0.7777777777777778,9.0,0.1468278029792154,3.0,0.9690604342354668,0.9979202151298523,0.6951031799404339,oof,do
adfecgdb,r08,2,25,100.0,9,7,1,2,82.3529411764706,85.02715283165244,0.9803157741814456,4.953998356383773,0.7469507128742852,0.22879755506944505,0.043217026393009186,1.0,0.9333333333333333,8.0,0.13973031687663123,3.0,0.9793467856943607,0.9975269436836243,0.006174001234936476,oof,xanh
adfecgdb,r08,2,26,104.0,9,8,1,1,88.88888888888889,85.02715283165244,0.9981221589683575,3.335278306191202,0.7479122910457325,0.4547224767328745,0.1569249728158229,1.0,0.7058823529411765,9.0,0.06971520447523005,3.0,0.9117864204777612,0.9965901374816895,0.5503580306807503,oof,do
